OID,bonusPointsEarned,bonusPointsEarnedReason,CREATEDATE,DATESCANNED,FINISHEDDATE,MODIFYDATE,AWARDDATE,pointsEarned,PURCHASEDATE,purchasedItemCount,rewardsReceiptStatus,totalSpent,userId
5ff5d1d40a7214ada10005f4,300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-06 10:05:56,2021-01-06 10:05:56,2021-01-06 10:05:57,2021-01-06 10:05:57,2021-01-06 10:05:57,825,2021-01-06 10:05:56,5,FINISHED,25,5ff5d15aeb7c7d12096d91a2
5ff5d1a00a7214ada10005ed,45,COMPLETE_PARTNER_RECEIPT,2021-01-06 10:05:04,2021-01-06 10:05:04,2021-01-06 10:05:05,2021-01-06 10:05:05,2021-01-06 10:05:05,50,2021-01-05 10:05:04,1,FINISHED,1,54943462e4b07e684157a532
5ff5ecb90a7214ada10005f9,,,2021-01-06 12:00:40,2021-01-06 12:00:40,,2021-01-06 12:00:40,,,,,SUBMITTED,,5a43c08fe4b014fd6b6a0612
5ff5d1e20a720f05230005da,45,COMPLETE_PARTNER_RECEIPT,2021-01-06 10:06:10,2021-01-06 10:06:10,2021-01-06 10:06:11,2021-01-06 10:06:11,2021-01-06 10:06:11,50,2021-01-05 10:06:10,1,FINISHED,1,5ff5d15aeb7c7d12096d91a2
5ff5d1e10a720f05230005d9,5,All-receipts receipt bonus,2021-01-06 10:06:09,2021-01-06 10:06:09,2021-01-06 10:06:09,2021-01-06 10:06:09,2021-01-06 10:06:09,5,2020-12-26 1:00:00,5,FINISHED,49.95,5ff5d15aeb7c7d12096d91a2
5ff5d1fd0a720f05230005de,5,All-receipts receipt bonus,2021-01-06 10:06:37,2021-01-06 10:06:37,2021-01-06 10:06:38,2021-01-06 10:06:38,2021-01-06 10:06:38,55,2021-01-05 10:06:37,9,FINISHED,89.91,5ff5d15aeb7c7d12096d91a2
5ff5d1d80a7214ada10005f6,100,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-06 10:06:00,2021-01-06 10:06:00,2021-01-06 10:06:00,2021-01-06 10:06:00,2021-01-06 10:06:00,225,2021-01-03 1:00:00,5,FINISHED,25,5ff5d15aeb7c7d12096d91a2
5ff5d19d0a7214ada10005ec,45,COMPLETE_PARTNER_RECEIPT,2021-01-06 10:05:01,2021-01-06 10:05:01,2021-01-06 10:05:02,2021-01-06 10:05:02,2021-01-06 10:05:02,50,2021-01-05 10:05:01,1,FINISHED,1,54943462e4b07e684157a532
5ff5d1f20a720f05230005db,5,All-receipts receipt bonus,2021-01-06 10:06:26,2021-01-06 10:06:26,2021-01-06 10:06:27,2021-01-06 10:06:27,2021-01-06 10:06:27,5,2021-01-05 10:06:26,4,FINISHED,18.2,5ff5d15aeb7c7d12096d91a2
5ff5d1dc0a720f05230005d6,5,All-receipts receipt bonus,2021-01-06 10:06:04,2021-01-06 10:06:04,2021-01-06 10:06:04,2021-01-06 10:06:04,2021-01-06 10:06:04,5,2021-01-05 10:06:04,1,FINISHED,1,5ff5d15aeb7c7d12096d91a2
5ff5d1dd0a720f05230005d7,,,2021-01-06 10:06:05,2021-01-06 10:06:05,2021-01-06 10:06:06,2021-01-06 10:06:06,2021-01-06 10:06:06,250,2021-01-03 1:00:00,5,FINISHED,49.95,5ff5d15aeb7c7d12096d91a2
5ff5d1a30a7214ada10005ef,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-06 10:05:07,2021-01-06 10:05:07,2021-01-06 10:05:08,2021-01-06 10:05:08,2021-01-06 10:05:08,755,2021-01-05 10:05:07,1,FINISHED,1,5ff5d1a38f142f11dd1886ba
5ff5d20c0a720f05230005e3,5,All-receipts receipt bonus,2021-01-06 10:06:52,2021-01-06 10:06:52,2021-01-06 10:06:53,2021-01-06 10:06:53,2021-01-06 10:06:53,305,2021-01-05 10:06:52,4,FINISHED,4.66,5ff5d15aeb7c7d12096d91a2
5ff5d1fa0a720f05230005dd,27,COMPLETE_PARTNER_RECEIPT,2021-01-06 10:06:34,2021-01-06 10:06:34,2021-01-06 10:06:34,2021-01-06 10:06:34,2021-01-06 10:06:34,350.6,2021-01-05 10:06:34,4,FINISHED,4.66,5ff5d15aeb7c7d12096d91a2
5ff5d1d80a7214ada10005f7,,,2021-01-06 10:06:00,2021-01-06 10:06:00,2021-01-06 10:06:01,2021-01-06 10:06:01,2021-01-06 10:06:01,125,2021-01-01 1:00:00,5,FINISHED,25,5ff5d15aeb7c7d12096d91a2
5ff5d1f40a720f05230005dc,5,All-receipts receipt bonus,2021-01-06 10:06:28,2021-01-06 10:06:28,2021-01-06 10:06:29,2021-01-06 10:06:29,2021-01-06 10:06:29,305,2020-12-21 19:00:00,10,FINISHED,10,5ff5d15aeb7c7d12096d91a2
5ff5d2060a720f05230005e0,,,2021-01-06 10:06:46,2021-01-06 10:06:46,2021-01-06 10:06:46,2021-01-06 10:06:46,2021-01-06 10:06:46,50,2021-01-05 10:06:46,1,FINISHED,9.99,5ff5d15aeb7c7d12096d91a2
5ff618e30a7214ada10005fa,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-06 15:09:07,2021-01-06 15:09:07,2021-01-06 15:09:42,2021-01-06 15:09:45,2021-01-06 15:09:42,793.1,2021-01-05 19:00:00,16,FINISHED,52.12,5ff616a68f142f11dd189163
5ff5d2060a720f05230005e1,45,COMPLETE_PARTNER_RECEIPT,2021-01-06 10:06:46,2021-01-06 10:06:46,2021-01-06 10:06:47,2021-01-06 10:06:47,2021-01-06 10:06:47,100,2021-01-06 10:06:46,1,FINISHED,0.99,5ff5d15aeb7c7d12096d91a2
5ff5d1df0a720f05230005d8,5,All-receipts receipt bonus,2021-01-06 10:06:07,2021-01-06 10:06:07,2021-01-06 10:06:08,2021-01-06 10:06:08,2021-01-06 10:06:08,5,2021-01-03 1:00:00,5,FINISHED,49.95,5ff5d15aeb7c7d12096d91a2
5ff5d1990a7214ada10005ea,5,All-receipts receipt bonus,2021-01-06 10:04:57,2021-01-06 10:04:57,2021-01-06 10:04:58,2021-01-06 10:04:58,2021-01-06 10:04:58,5,2020-12-24 10:04:57,1,FINISHED,1,54943462e4b07e684157a532
5ff5d1d00a7214ada10005f2,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-06 10:05:52,2021-01-06 10:05:52,2021-01-06 10:05:53,2021-01-06 10:05:53,2021-01-06 10:05:53,1800,2021-01-06 10:05:52,1,FINISHED,10,5ff5d1d08f142f11dd18884c
5ff5d1d60a7214ada10005f5,150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-06 10:05:58,2021-01-06 10:05:58,2021-01-06 10:05:58,2021-01-06 10:05:58,2021-01-06 10:05:58,200,2021-01-05 10:05:58,1,FINISHED,10,5ff5d15aeb7c7d12096d91a2
5ff5d1940a7214ada10005e9,5,All-receipts receipt bonus,2021-01-06 10:04:52,2021-01-06 10:04:52,2021-01-06 10:04:56,2021-01-06 10:04:56,2021-01-06 10:04:56,5,2020-12-24 10:04:52,1,FINISHED,1,54943462e4b07e684157a532
5ff5d2030a720f05230005df,25,COMPLETE_NONPARTNER_RECEIPT,2021-01-06 10:06:43,2021-01-06 10:06:43,2021-01-06 10:06:43,2021-01-06 10:06:43,2021-01-06 10:06:43,25,2021-01-06 10:06:43,1,FINISHED,9.99,5ff5d15aeb7c7d12096d91a2
5ff5d1a10a7214ada10005ee,45,COMPLETE_PARTNER_RECEIPT,2021-01-06 10:05:05,2021-01-06 10:05:05,2021-01-06 10:05:06,2021-01-06 10:05:06,2021-01-06 10:05:06,50,2021-01-05 10:05:05,1,FINISHED,1,54943462e4b07e684157a532
5ff5d19c0a7214ada10005eb,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-06 10:05:00,2021-01-06 10:05:00,2021-01-06 10:05:00,2021-01-06 10:05:00,2021-01-06 10:05:00,750,2021-01-05 10:05:00,1,FINISHED,1,5ff5d19b8f142f11dd188696
5ff5d1cb0a7214ada10005f0,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-06 10:05:47,2021-01-06 10:05:47,2021-01-06 10:05:48,2021-01-06 10:05:48,2021-01-06 10:05:48,750,2021-01-01 1:00:00,5,FINISHED,49.95,5ff5d15aeb7c7d12096d91a2
5ff5d20b0a720f05230005e2,5,All-receipts receipt bonus,2021-01-06 10:06:51,2021-01-06 10:06:51,2021-01-06 10:06:51,2021-01-06 10:06:51,2021-01-06 10:06:51,5,2021-01-06 10:06:51,1,FINISHED,9.99,5ff5d15aeb7c7d12096d91a2
5ff73be50a720f0523000608,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-07 11:50:45,2021-01-07 11:50:45,2021-01-07 11:50:45,2021-01-07 11:50:50,2021-01-07 11:50:45,750,2021-01-06 19:00:00,6,FINISHED,29,5ff73be5eb7c7d31ca8a45a7
5ff7946f0a720f052300063c,250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-05 12:08:31,2021-01-05 12:08:31,2021-01-07 12:08:35,2021-01-07 18:08:37,2021-01-07 12:08:35,3250,2021-01-05 7:00:00,3,FINISHED,23,5ff79464b3348b11c933738b
5ff726910a720f05230005f1,100,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-07 10:19:45,2021-01-07 10:19:45,2021-01-07 10:19:45,2021-01-07 10:19:50,2021-01-07 10:19:45,100,2021-01-06 19:00:00,4,FINISHED,25,5ff7268eeb7c7d12096da2a9
5ff774200a7214ada1000638,,,2021-01-07 15:50:40,2021-01-07 15:50:40,2021-01-07 15:50:40,2021-01-07 15:50:40,,0,2021-01-06 19:00:00,2,FINISHED,6.18,5ff7741e04929111f6e90902
5ff74fd10a720f0523000619,5,All-receipts receipt bonus,2021-01-07 13:15:45,2021-01-07 13:15:45,2021-01-07 13:15:47,2021-01-07 13:15:47,2021-01-07 13:15:47,5,2021-01-06 13:15:45,1,FINISHED,1,54943462e4b07e684157a532
5ff73bdb0a720f0523000605,25,COMPLETE_NONPARTNER_RECEIPT,2021-01-07 11:50:35,2021-01-07 11:50:35,2021-01-07 11:50:35,2021-01-07 11:50:35,2021-01-07 11:50:35,25,2020-12-30 19:00:00,1,FINISHED,10,5ff73b90eb7c7d31ca8a452b
5ff794940a720f0523000640,5,All-receipts receipt bonus,2021-01-05 12:09:08,2021-01-05 12:09:08,2021-01-07 12:09:11,2021-01-07 18:09:13,2021-01-07 12:09:11,4005,2021-01-05 7:00:00,3,FINISHED,23,5ff79464b3348b11c933738b
5ff794020a720f0523000635,5,All-receipts receipt bonus,2021-01-06 0:06:42,2021-01-06 0:06:42,2021-01-07 6:06:44,2021-01-07 12:06:46,2021-01-07 6:06:44,2005,2021-01-05 0:06:42,1,FINISHED,1,5ff7930fb3348b11c93372a6
5ff73beb0a7214ada100061c,300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-07 11:50:51,2021-01-07 11:50:51,2021-01-07 11:50:52,2021-01-07 11:50:56,2021-01-07 11:50:52,300,2021-01-06 19:00:00,4,FINISHED,22,5ff73bea8f142f3276c3e84a
5ff794bf0a7214ada1000650,25,COMPLETE_NONPARTNER_RECEIPT,2021-01-06 18:09:51,2021-01-06 18:09:51,,2021-01-07 12:09:53,,25,2021-01-05 18:09:51,1,FLAGGED,1,5ff7930fb3348b11c93372a6
5ff74faf0a720f0523000613,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-07 13:15:11,2021-01-07 13:15:11,2021-01-07 13:15:13,2021-01-07 13:15:13,2021-01-07 13:15:13,841.2,2021-01-06 13:15:11,4,FINISHED,18.2,5ff74f3db3348b11c93361d1
5ff7945a0a7214ada1000646,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-05 12:08:10,2021-01-05 12:08:10,2021-01-07 12:08:14,2021-01-07 18:08:16,2021-01-07 12:08:14,5750,2021-01-05 7:00:00,4,FINISHED,27,5ff79459b3348b11c933736d
5ff74ffe0a720f0523000621,5,All-receipts receipt bonus,2021-01-07 13:16:30,2021-01-07 13:16:30,2021-01-07 13:16:30,2021-01-07 13:16:30,2021-01-07 13:16:30,5,2020-12-23 19:00:00,5,FINISHED,49.95,5ff74f3db3348b11c93361d1
5ff726790a7214ada1000602,5,All-receipts receipt bonus,2021-01-07 10:19:21,2021-01-07 10:19:21,2021-01-07 10:19:27,2021-01-07 10:19:27,2021-01-07 10:19:22,5,2021-01-06 10:19:21,2,FINISHED,1,5ff7264e8f142f11dd189504
5ff750050a7214ada1000633,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-07 13:16:37,2021-01-07 13:16:37,2021-01-07 13:16:37,2021-01-07 13:16:37,2021-01-07 13:16:37,1800,2021-01-07 13:16:37,1,FINISHED,10,5ff75004b3348b11c9336bd6
5ff74ffb0a720f0523000620,45,COMPLETE_PARTNER_RECEIPT,2021-01-07 13:16:27,2021-01-07 13:16:27,2021-01-07 13:16:28,2021-01-07 13:16:28,2021-01-07 13:16:28,350,2021-01-06 13:16:27,1,FINISHED,1,5ff74f3db3348b11c93361d1
5ff74ff50a720f052300061e,5,All-receipts receipt bonus,2021-01-07 13:16:21,2021-01-07 13:16:21,2021-01-07 13:16:22,2021-01-07 13:16:22,2021-01-07 13:16:22,5,2021-01-06 13:16:21,1,FINISHED,1,5ff74f3db3348b11c93361d1
5ff794640a720f052300063b,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-05 12:08:20,2021-01-05 12:08:20,2021-01-07 12:08:26,2021-01-07 12:08:26,2021-01-07 12:08:26,3750,2021-01-05 7:00:00,2,FINISHED,21,5ff79464b3348b11c933738b
5ff726810a720f05230005ea,5,All-receipts receipt bonus,2021-01-07 10:19:29,2021-01-07 10:19:29,2021-01-07 10:19:35,2021-01-07 10:19:35,2021-01-07 10:19:30,5,2021-01-06 10:19:29,2,FINISHED,1,5ff7264e8f142f11dd189504
5ff73be10a7214ada1000619,,,2021-01-07 11:50:41,2021-01-07 11:50:41,,2021-01-07 11:50:41,,8700,2021-02-07 11:50:41,10,FLAGGED,290,5ff73b90eb7c7d31ca8a452b
5ff73bae0a720f0523000600,150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-07 11:49:50,2021-01-07 11:49:50,2021-01-07 11:49:56,2021-01-07 11:49:56,2021-01-07 11:49:51,150,2021-01-06 11:49:50,2,FINISHED,1,5ff73b90eb7c7d31ca8a452b
5ff73be90a720f052300060a,,,2021-01-07 11:50:49,2021-01-07 11:50:49,,2021-01-07 11:50:49,,,,0,FLAGGED,0,5ff73be9eb7c7d31ca8a45bc
5ff7265a0a7214ada10005fb,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-07 10:18:50,2021-01-07 10:18:50,2021-01-07 10:18:51,2021-01-07 10:18:55,2021-01-07 10:18:51,760,2021-01-06 10:18:50,1,FINISHED,1,5ff7264e8f142f11dd189504
5ff7942e0a720f0523000637,5,All-receipts receipt bonus,2021-01-05 18:07:26,2021-01-05 18:07:26,2021-01-07 18:07:36,2021-01-07 18:07:36,2021-01-07 0:07:29,2005,2021-01-04 18:07:26,2,FINISHED,1,5ff7930fb3348b11c93372a6
5ff794600a7214ada1000647,,,2021-01-07 0:08:16,2021-01-07 0:08:16,,2021-01-07 12:08:17,,,,0,FLAGGED,0,5ff7946004929111f6e90ceb
5ff726a40a720f05230005fa,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-07 10:20:04,2021-01-07 10:20:04,,2021-01-07 10:20:05,2021-01-07 10:20:05,810,2021-01-06 10:20:04,5,FLAGGED,13,5ff726a38f142f11dd1895dc
5ff794130a7214ada1000640,5,All-receipts receipt bonus,2021-01-05 18:06:59,2021-01-05 18:06:59,2021-01-07 18:07:08,2021-01-07 18:07:08,2021-01-07 0:07:02,2005,2021-01-04 18:06:58,2,FINISHED,1,5ff7930fb3348b11c93372a6
5ff726640a720f05230005e6,250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-07 10:19:00,2021-01-07 10:19:00,2021-01-07 10:34:02,2021-01-07 10:34:02,2021-01-07 10:19:01,250,2021-01-05 19:00:00,5,FINISHED,50,5ff7264e8f142f11dd189504
5ff793dd0a720f0523000633,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-02 12:06:05,2021-01-02 12:06:05,,2021-01-07 12:06:17,2021-01-06 18:06:16,780,2021-01-01 12:06:05,4,FLAGGED,12,5ff793dd04929111f6e90c69
5ff726860a720f05230005ec,,,2021-01-07 10:19:34,2021-01-07 10:19:34,,2021-01-07 10:19:34,,,,,SUBMITTED,,5ff7264e8f142f11dd189504
5ff8da4e0a720f05c5000012,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-08 17:18:54,2021-01-08 17:18:54,2021-01-08 17:18:55,2021-01-08 17:19:00,2021-01-08 17:18:55,750,2021-01-07 17:18:54,1,FINISHED,3.25,5ff8da4e04929111f6e91462
5ff873de0a720f0523000648,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-08 10:01:50,2021-01-08 10:01:50,2021-01-08 10:01:50,2021-01-08 10:01:55,2021-01-08 10:01:50,500,2021-01-07 19:00:00,4,FINISHED,23,5ff873ddb3348b11c9337733
5ff8740c0a720f0523000659,25,COMPLETE_NONPARTNER_RECEIPT,2021-01-08 10:02:36,2021-01-08 10:02:36,2021-01-08 10:02:37,2021-01-08 10:02:37,2021-01-08 10:02:37,25,2020-12-31 19:00:00,1,FINISHED,10,5ff873d1b3348b11c9337716
5ff8da4c0a720f05c5000011,150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-08 17:18:52,2021-01-08 17:18:52,,2021-01-08 17:18:52,2021-01-08 17:18:52,150,2021-01-07 17:18:52,1,FLAGGED,1,5ff8da28b3348b11c9337ac6
5ff8da860a720f05c5000022,5,All-receipts receipt bonus,2021-01-08 17:19:50,2021-01-08 17:19:50,2021-01-08 17:19:51,2021-01-08 17:19:56,2021-01-08 17:19:50,5,2021-01-07 17:19:50,2,FINISHED,11,5ff8da28b3348b11c9337ac6
5ff8da7c0a7214adca000020,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-08 17:19:40,2021-01-08 17:19:40,2021-01-08 17:19:40,2021-01-08 17:19:45,2021-01-08 17:19:40,750,2021-01-07 19:00:00,4,FINISHED,27,5ff8da7c04929111f6e914de
5ff8da650a7214adca00001e,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-08 17:19:17,2021-01-08 17:19:17,,2021-01-08 17:19:19,2021-01-08 17:19:19,810,2021-01-07 17:19:17,5,FLAGGED,13,5ff8da65b3348b11c9337b29
5ff8da540a7214adca000017,5,All-receipts receipt bonus,2021-01-08 17:19:00,2021-01-08 17:19:00,2021-01-08 17:19:05,2021-01-08 17:19:05,2021-01-08 17:19:00,5,2021-01-07 17:19:00,2,FINISHED,1,5ff8da28b3348b11c9337ac6
5ff873f10a720f052300064f,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-08 10:02:09,2021-01-08 10:02:09,,2021-01-08 10:02:10,,9200,2021-02-08 10:02:10,10,FLAGGED,290,5ff873d1b3348b11c9337716
5ff874170a7214ada100065f,25,COMPLETE_NONPARTNER_RECEIPT,2021-01-08 10:02:47,2021-01-08 10:02:47,2021-01-08 10:02:47,2021-01-08 10:02:47,2021-01-08 10:02:47,25,2020-12-31 19:00:00,1,FINISHED,10,5ff873d1b3348b11c9337716
5ff8da680a720f05c5000019,5,All-receipts receipt bonus,2021-01-08 17:19:20,2021-01-08 17:19:20,2021-01-08 17:19:21,2021-01-08 17:19:21,2021-01-08 17:19:21,1005,2021-01-07 17:19:20,1,FINISHED,1,54943462e4b07e684157a532
5ff873e30a720f052300064c,5,All-receipts receipt bonus,2021-01-08 10:01:55,2021-01-08 10:01:55,2021-01-08 10:01:56,2021-01-08 10:02:00,2021-01-08 10:01:56,5,2021-01-07 19:00:00,1,FINISHED,28,5ff873ddb3348b11c9337733
5ff8cea10a7214adca00000b,250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-06 16:29:05,2021-01-06 16:29:05,2021-01-08 16:29:15,2021-01-08 16:29:15,2021-01-08 16:29:15,1999.6,2021-01-05 16:29:05,2,FINISHED,1,5ff8ce8504929111f6e913cb
5ff874050a7214ada100065d,5,All-receipts receipt bonus,2021-01-08 10:02:29,2021-01-08 10:02:29,2021-01-08 10:02:34,2021-01-08 10:02:34,2021-01-08 10:02:29,5,2021-01-07 10:02:29,2,FINISHED,1,5ff873d1b3348b11c9337716
5ff8da620a7214adca00001d,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-08 17:19:14,2021-01-08 17:19:14,,2021-01-08 17:19:15,2021-01-08 17:19:14,750,2021-01-07 17:19:14,1,FLAGGED,1,5ff8da62b3348b11c9337b21
5ff8da820a720f05c5000020,5,All-receipts receipt bonus,2021-01-08 17:19:46,2021-01-08 17:19:46,2021-01-08 17:19:46,2021-01-08 17:19:51,2021-01-08 17:19:46,5,2021-01-07 19:00:00,2,FINISHED,20,5ff8da7eb3348b11c9337b72
5ff8da390a7214adca000013,250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-08 17:18:33,2021-01-08 17:18:33,2021-01-08 17:18:34,2021-01-08 17:18:34,2021-01-08 17:18:34,350,2020-12-31 19:00:00,1,FINISHED,10,5ff8da28b3348b11c9337ac6
5ff873df0a7214ada1000652,300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-08 10:01:51,2021-01-08 10:01:51,2021-01-08 10:01:51,2021-01-08 10:01:56,2021-01-08 10:01:51,300,2021-01-07 19:00:00,2,FINISHED,24,5ff873ddb3348b11c9337733
5ff8da7f0a7214adca000022,250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-08 17:19:43,2021-01-08 17:19:43,2021-01-08 17:19:43,2021-01-08 17:19:48,2021-01-08 17:19:43,250,2021-01-07 19:00:00,4,FINISHED,26,5ff8da7eb3348b11c9337b72
5ff8da7f0a720f05c500001d,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-08 17:19:43,2021-01-08 17:19:43,2021-01-08 17:19:43,2021-01-08 17:19:48,2021-01-08 17:19:43,500,2021-01-07 19:00:00,5,FINISHED,20,5ff8da7eb3348b11c9337b72
5ff8da800a720f05c500001e,300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-08 17:19:43,2021-01-08 17:19:43,2021-01-08 17:19:44,2021-01-08 17:19:49,2021-01-08 17:19:44,300,2021-01-07 19:00:00,2,FINISHED,28,5ff8da7eb3348b11c9337b72
5ff8c4fb0a7214adca000006,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-08 15:47:55,2021-01-08 15:47:55,2021-01-08 15:47:56,2021-01-08 15:47:56,2021-01-08 15:47:56,600,2020-12-31 19:00:00,1,FINISHED,10,5ff8c4e8b3348b11c9337a11
5fa5b0ca0a720f05ef0000bf,100,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2020-11-05 15:23:38,2020-11-05 15:23:38,2021-01-08 16:44:00,2021-01-08 16:44:00,2021-01-08 16:44:00,189.2,2020-11-04 15:23:38,6,FINISHED,14,5fa5b0b720dc5111dd86dcc1
5ff873f90a720f0523000651,250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-08 10:02:17,2021-01-08 10:02:17,2021-01-08 10:02:17,2021-01-08 10:02:17,2021-01-08 10:02:17,250,2021-01-07 10:02:17,1,FINISHED,1,5ff873d1b3348b11c9337716
5ff8c8880a7214adca000008,,,2021-01-08 16:03:04,2021-01-08 16:03:04,2021-01-08 16:03:05,2021-01-08 16:03:05,,0,2021-01-07 19:00:00,2,FINISHED,6.18,5ff8c88604929111f6e913b7
5ff8da570a720f05c5000015,,,2021-01-08 17:19:03,2021-01-08 17:19:03,,2021-01-08 17:19:04,,,,0,REJECTED,0,5ff8da28b3348b11c9337ac6
5ff873d40a720f0523000644,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-08 10:01:40,2021-01-08 10:01:40,2021-01-08 10:01:44,2021-01-08 10:01:48,2021-01-08 10:01:44,750,2021-01-07 19:00:00,8,FINISHED,23,5ff873d304929111f6e91096
5ff8c3a20a7214adca000005,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-08 15:42:10,2021-01-08 15:42:10,2021-01-08 15:43:03,2021-01-08 15:43:03,2021-01-08 15:43:03,600,2020-12-31 19:00:00,1,FINISHED,10,5ff8c330b3348b11c9337a04
5ff8da550a720f05c5000014,5,All-receipts receipt bonus,2021-01-08 17:19:01,2021-01-08 17:19:01,2021-01-08 17:19:06,2021-01-08 17:19:06,2021-01-08 17:19:01,1005,2021-01-07 17:19:01,2,FINISHED,1,5ff8da28b3348b11c9337ac6
5ff8da7d0a720f05c500001c,,,2021-01-08 17:19:41,2021-01-08 17:19:41,,2021-01-08 17:19:41,,,,0,FLAGGED,0,5ff8da7db3348b11c9337b6a
5ffc98b70a720f05c500003d,5,All-receipts receipt bonus,2021-01-11 3:28:07,2021-01-11 3:28:07,2021-01-11 8:28:10,2021-01-11 8:28:10,2021-01-11 8:28:10,5,2021-01-10 9:00:00,1,FINISHED,3.09,5ffc98b604929111f6e923f5
5ffcb4d40a7214ad4e000017,,,2021-01-11 15:28:04,2021-01-11 15:28:04,2021-01-11 15:28:05,2021-01-11 15:28:05,2021-01-11 15:28:05,100,2021-01-03 19:00:00,1,FINISHED,10,5ffcb47d04929111f6e9256c
5ffc8ffc0a720f05c5000036,150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-11 12:50:52,2021-01-11 12:50:52,2021-01-11 12:50:52,2021-01-11 12:50:57,2021-01-11 12:50:52,150,2021-01-10 19:00:00,1,FINISHED,20,5ffc8ff9b3348b11c9338896
5ffc9d8c0a7214adca000049,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-11 13:48:44,2021-01-11 13:48:44,,2021-01-11 13:48:45,2021-01-11 13:48:45,750,2021-01-10 13:48:44,1,FLAGGED,1,5ffc9d8cb3348b11c9338927
